Lab.code,Sample.ID,Sequencing_Run,Sampling.date,Sample_location,Street.No.,Vendor.No.,edge_case,Stall_corrected,address,Stall_corrected_merged,Sample.type,Sample.information,SARS.CoV.2.qPCR.result,Precise.location,FromHSM,Latitude,Longitude,Stall_corrected_latitude,Stall_corrected_longitude,Stall_merged_latitude,Stall_merged_longitude
8-25-M2,Env_0720,SRR23971552,2020-02-03,West,8,25,,West|8|25,West|8|25,West|8|25,Environmental swab,Ground,Negative,1,True,,,,,,
9-35-2-floor,Env_0857,,2020-02-20,West,9,35,,West|9|35,West|9|35,West|9|35-37,Environmental swab,Ground,Negative,1,True,,,,,,
9-35-3-freezer,Env_0852,,2020-02-20,West,9,34,,West|9|34,West|9|34,West|9|34-36,Environmental swab,Inner surface of refrigerator,Negative,1,True,,,,,,
A1,Env_0001,,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Surface of the door,Negative,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A10,Env_0010,,2020-01-01,West,4,20,,West|4|20,West|4|20,West|4|20,Environmental swab,Surface of the door,Negative,1,True,30.619419,114.256738,30.61941825,114.256738,30.61941825,114.256738
A100,Env_0100,,2020-01-01,West,4,21,,West|4|21,West|4|21,West|4|21,Environmental swab,Ground,Negative,1,True,30.619357,114.256723,30.619357,114.256723,30.619357,114.256723
A101,Env_0101,SRR23971502,2020-01-01,West,4,19,,West|4|19,West|4|19,West|4|19,Environmental swab,Surface of the door,Positive,1,True,30.619365,114.256753,30.619365,114.256753,30.619365,114.256753
A102,Env_0102,,2020-01-01,West,4,19,,West|4|19,West|4|19,West|4|19,Environmental swab,Ground,Negative,1,True,30.619365,114.256753,30.619365,114.256753,30.619365,114.256753
A103,Env_0103,,2020-01-01,West,4,15-17,,West|4|15-17,West|4|15-17,West|4|15-17,Environmental swab,Water in fishbowl,Negative,1,True,30.619376,114.256796,30.619376,114.256796,30.619376,114.256796
A104,Env_0104,,2020-01-01,West,4,15-17,,West|4|15-17,West|4|15-17,West|4|15-17,Environmental swab,Cashier,Negative,1,True,30.619376,114.256796,30.619376,114.256796,30.619376,114.256796
A105,Env_0105,,2020-01-01,West,4,15-17,,West|4|15-17,West|4|15-17,West|4|15-17,Environmental swab,Basket,Negative,1,True,30.619376,114.256796,30.619376,114.256796,30.619376,114.256796
A106,Env_0106,,2020-01-01,West,4,15-17,,West|4|15-17,West|4|15-17,West|4|15-17,Environmental swab,Ground,Negative,1,True,30.619376,114.256796,30.619376,114.256796,30.619376,114.256796
A107,Env_0107,,2020-01-01,West,4,15-17,,West|4|15-17,West|4|15-17,West|4|15-17,Environmental swab,Surface of the door,Negative,1,True,30.619376,114.256796,30.619376,114.256796,30.619376,114.256796
A108,Env_0108,,2020-01-01,West,4,16-18,,West|4|16-18,West|4|16-18,West|4|16-18,Environmental swab,Surface of the door,Negative,1,True,30.619427,114.256781,30.619427,114.256781,30.619427,114.256781
A109,Env_0109,,2020-01-01,West,4,16-18,,West|4|16-18,West|4|16-18,West|4|16-18,Environmental swab,Ground,Negative,1,True,30.619427,114.256781,30.619427,114.256781,30.619427,114.256781
A11,Env_0011,,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Water in fishbowl,Negative,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A110,Env_0110,,2020-01-01,West,4,11-13,,West|4|11-13,West|4|11-13,West|4|11-13,Environmental swab,Surface of the door,Negative,1,True,30.619389,114.256854,30.619389,114.256854,30.619389,114.256854
A111,Env_0111,,2020-01-01,West,4,11-13,,West|4|11-13,West|4|11-13,West|4|11-13,Environmental swab,Ground,Negative,1,True,30.619389,114.256854,30.619389,114.256854,30.619389,114.256854
A112,Env_0112,,2020-01-01,West,4,12-14,,West|4|12-14,West|4|12-14,West|4|12-14,Environmental swab,Surface of the door,Negative,1,True,30.619439,114.256839,30.619439,114.256839,30.619439,114.256839
A113,Env_0113,,2020-01-01,West,4,12-14,,West|4|12-14,West|4|12-14,West|4|12-14,Environmental swab,Ground,Negative,1,True,30.619439,114.256839,30.619439,114.256839,30.619439,114.256839
A114,Env_0114,,2020-01-01,West,4,10,,West|4|10,West|4|10,West|4|10,Environmental swab,Surface of the door,Negative,1,True,30.619451,114.256881,30.619451,114.256881,30.619451,114.256881
A115,Env_0115,,2020-01-01,West,4,10,,West|4|10,West|4|10,West|4|10,Environmental swab,Ground,Negative,1,True,30.619451,114.256881,30.619451,114.256881,30.619451,114.256881
A116,Env_0116,,2020-01-01,West,4,9,,West|4|9,West|4|9,West|4|9,Environmental swab,Surface of the door,Negative,1,True,30.619401,114.256897,30.619401,114.256897,30.619401,114.256897
A117,Env_0117,,2020-01-01,West,4,9,,West|4|9,West|4|9,West|4|9,Environmental swab,Ground,Negative,1,True,30.619401,114.256897,30.619401,114.256897,30.619401,114.256897
A118,Env_0118,,2020-01-01,West,4,7,,West|4|7,West|4|7,West|4|7,Environmental swab,Surface of the door,Negative,1,True,30.619407,114.256926,30.619407,114.256926,30.619407,114.256926
A119,Env_0119,,2020-01-01,West,4,7,,West|4|7,West|4|7,West|4|7,Environmental swab,Ground,Negative,1,True,30.619407,114.256926,30.619407,114.256926,30.619407,114.256926
A12,Env_0012,,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Surface of mushroom,Negative,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A120,Env_0120,,2020-01-01,West,4,8,,West|4|8,West|4|8,West|4|8,Environmental swab,Surface of the door,Negative,1,True,30.619457,114.256911,30.619457,114.256911,30.619457,114.256911
A121,Env_0121,,2020-01-01,West,4,8,,West|4|8,West|4|8,West|4|8,Environmental swab,Ground,Negative,1,True,30.619457,114.256911,30.619457,114.256911,30.619457,114.256911
A13,Env_0013,,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Surface of food,Negative,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A14,Env_0014,SRR23971503,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Surface of packing bag for hairtail,Positive,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A15,Env_0015,SRR23971504,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Surface of the door,Positive,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A16,Env_0016,,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Surface of food,Negative,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A17,Env_0017,,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Package of aquatic product,Negative,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A18,Env_0018,SRR23971505,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Shoe covers and soles,Positive,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A19,Env_0019,,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Basket,Negative,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A2,Env_0002,SRR23971506,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Ground,Positive,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A20,Env_0020,SRR23971507,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Gloves,Positive,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A21,Env_0021,,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Wall,Negative,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A22,Env_0022,,2020-01-01,West,7,15-17,,West|7|15-17,West|7|15-17,West|7|15-17,Environmental swab,Cart,Negative,1,True,30.619613,114.256724,30.619613,114.256724,30.619613,114.256724
A23,Env_0023,,2020-01-01,West,7,5-7,,West|7|5-7,West|7|5-7,West|7|5-7,Environmental swab,Surface of packing bag,Negative,1,True,30.619648,114.256867,30.619648,114.256867,30.619648,114.256867
A24,Env_0024,,2020-01-01,West,7,5-7,,West|7|5-7,West|7|5-7,West|7|5-7,Environmental swab,Wall,Negative,1,True,30.619648,114.256867,30.619648,114.256867,30.619648,114.256867
A25,Env_0025,,2020-01-01,West,7,5-7,,West|7|5-7,West|7|5-7,West|7|5-7,Environmental swab,Scale,Negative,1,True,30.619648,114.256867,30.619648,114.256867,30.619648,114.256867
A26,Env_0026,,2020-01-01,West,7,5-7,,West|7|5-7,West|7|5-7,West|7|5-7,Environmental swab,Surface of the door,Negative,1,True,30.619648,114.256867,30.619648,114.256867,30.619648,114.256867
A27,Env_0027,,2020-01-01,West,7,5-7,,West|7|5-7,West|7|5-7,West|7|5-7,Environmental swab,Basket (beer),Negative,1,True,30.619648,114.256867,30.619648,114.256867,30.619648,114.256867
A28,Env_0028,,2020-01-01,West,7,23,,West|7|23,West|7|23,West|7|23,Environmental swab,Fishbow,Negative,1,True,30.619588,114.256622,30.619588,114.256622,30.619588,114.256622
A29,Env_0029,,2020-01-01,West,7,23,,West|7|23,West|7|23,West|7|23,Environmental swab,Glove,Negative,1,True,30.619588,114.256622,30.619588,114.256622,30.619588,114.256622
A3,Env_0003,,2020-01-01,West,7,11-13,,West|7|11-13,West|7|11-13,West|7|11-13,Environmental swab,Surface of the door,Negative,1,True,30.619627,114.256779,30.619627,114.256779,30.619627,114.256779
A30,Env_0030,,2020-01-01,West,7,23,,West|7|23,West|7|23,West|7|23,Environmental swab,Knief,Negative,1,True,30.619588,114.256622,30.619588,114.256622,30.619588,114.256622
A31,Env_0031,,2020-01-01,West,7,23,,West|7|23,West|7|23,West|7|23,Environmental swab,Basket,Negative,1,True,30.619588,114.256622,30.619588,114.256622,30.619588,114.256622
A32,Env_0032,,2020-01-01,West,7,23,,West|7|23,West|7|23,West|7|23,Environmental swab,Surface of the door,Negative,1,True,30.619588,114.256622,30.619588,114.256622,30.619588,114.256622
A33,Env_0033,SRR23971508,2020-01-01,West,7,,,West|7|NA,West|7|GC,West|7|NA,Environmental swab,Garbage cart,Positive,1,True,30.619612,114.256615,,,,
A34,Env_0034,,2020-01-01,West,7,,,West|7|NA,West|7|GC,West|7|NA,Environmental swab,Garbage vehicle,Negative,1,True,30.619613,114.256615,,,,
A35,Env_0035,,2020-01-01,West,7,35-37,,West|7|35-37,West|7|35-37,West|7|35-37,Environmental swab,Surface of the door,Negative,1,True,30.619527,114.256373,30.619527,114.256373,30.619527,114.256373
A36,Env_0036,,2020-01-01,West,7,35-37,,West|7|35-37,West|7|35-37,West|7|35-37,Environmental swab,Ground,Negative,1,True,30.619527,114.256373,30.619527,114.256373,30.619527,114.256373
A37,Env_0037,,2020-01-01,West,7,38,,West|7|38,West|7|38,West|7|38,Environmental swab,Surface of the door,Negative,1,True,30.619578,114.256344,30.619578,114.256344,30.619578,114.256344
A38,Env_0038,,2020-01-01,West,7,38,,West|7|38,West|7|38,West|7|38,Environmental swab,Ground,Negative,1,True,30.619578,114.256344,30.619578,114.256344,30.619578,114.256344
A39,Env_0039,,2020-01-01,West,7,36,,West|7|36,West|7|36,West|7|36,Environmental swab,Surface of the door,Negative,1,True,30.619585,114.256372,30.619585,114.256372,30.619585,114.256372
A4,Env_0004,,2020-01-01,West,7,11-13,,West|7|11-13,West|7|11-13,West|7|11-13,Environmental swab,Surface of the door,Negative,1,True,30.619627,114.256779,30.619627,114.256779,30.619627,114.256779
A40,Env_0040,,2020-01-01,West,7,36,,West|7|36,West|7|36,West|7|36,Environmental swab,Ground,Negative,1,True,30.619585,114.256372,30.619585,114.256372,30.619585,114.256372
A41,Env_0041,,2020-01-01,West,7,34,,West|7|34,West|7|34,West|7|34,Environmental swab,Surface of the door,Negative,1,True,30.619591,114.256401,30.619591,114.256401,30.619591,114.256401
A42,Env_0042,,2020-01-01,West,7,34,,West|7|34,West|7|34,West|7|34,Environmental swab,Ground,Negative,1,True,30.619591,114.256401,30.619591,114.256401,30.619591,114.256401
A43,Env_0043,,2020-01-01,West,7,31-33,,West|7|31-33,West|7|31-33,West|7|31-33,Environmental swab,Surface of the door,Negative,1,True,30.619542,114.25643,30.619542,114.25643,30.619542,114.25643
A44,Env_0044,,2020-01-01,West,7,31-33,,West|7|31-33,West|7|31-33,West|7|31-33,Environmental swab,Ground,Negative,1,True,30.619542,114.25643,30.619542,114.25643,30.619542,114.25643
A45,Env_0045,,2020-01-01,West,7,30-32,,West|7|30-32,West|7|30-32,West|7|30-32,Environmental swab,Surface of the door,Negative,1,True,30.619602,114.256444,30.619602,114.256444,30.619602,114.256444
A46,Env_0046,,2020-01-01,West,7,30-32,,West|7|30-32,West|7|30-32,West|7|30-32,Environmental swab,Ground,Negative,1,True,30.619602,114.256444,30.619602,114.256444,30.619602,114.256444
A47,Env_0047,,2020-01-01,West,7,30-32,,West|7|30-32,West|7|30-32,West|7|30-32,Environmental swab,Towel on floor,Negative,1,True,30.619602,114.256444,30.619602,114.256444,30.619602,114.256444
A48,Env_0048,,2020-01-01,West,7,29,,West|7|29,West|7|29,West|7|29,Environmental swab,Surface of the door,Negative,1,True,30.619553,114.256472,30.619553,114.256472,30.619553,114.256472
A49,Env_0049,,2020-01-01,West,7,29,,West|7|29,West|7|29,West|7|29,Environmental swab,Ground,Negative,1,True,30.619553,114.256472,30.619553,114.256472,30.619553,114.256472
A5,Env_0005,,2020-01-01,West,7,19-21,,West|7|19-21,West|7|19-21,West|7|19-21,Environmental swab,Wall,Negative,1,True,30.619599,114.256664,30.619599,114.256664,30.619599,114.256664
A50,Env_0050,,2020-01-01,West,7,27,,West|7|27,West|7|27,West|7|27,Environmental swab,Surface of the door,Negative,1,True,30.61956,114.2565,30.61956,114.2565,30.61956,114.2565
A51,Env_0051,,2020-01-01,West,7,27,,West|7|27,West|7|27,West|7|27,Environmental swab,Ground,Negative,1,True,30.61956,114.2565,30.61956,114.2565,30.61956,114.2565
A52,Env_0052,,2020-01-01,West,7,26-28,,West|7|26-28,West|7|26-28,West|7|26-28,Environmental swab,Surface of the door,Negative,1,True,30.619615,114.256501,30.619615,114.256501,30.619615,114.256501
A53,Env_0053,,2020-01-01,West,7,26-28,,West|7|26-28,West|7|26-28,West|7|26-28,Environmental swab,Ground,Negative,1,True,30.619615,114.256501,30.619615,114.256501,30.619615,114.256501
A54,Env_0054,,2020-01-01,West,7,25,,West|7|25,West|7|25,West|7|25,Environmental swab,Surface of the door,Negative,1,True,30.619567,114.25653,30.619567,114.25653,30.619567,114.25653
A55,Env_0055,SRR23971509,2020-01-01,West,7,25,,West|7|25,West|7|25,West|7|25,Environmental swab,Ground,Positive,1,True,30.619567,114.25653,30.619567,114.25653,30.619567,114.25653
A56,Env_0056,,2020-01-01,West,7,24,,West|7|24,West|7|24,West|7|20-22-24,Environmental swab,Chopping block,Negative,1,True,30.619641,114.256608,30.619641,114.256608,30.619643,114.256617
A57,Env_0057,,2020-01-01,West,7,24,,West|7|24,West|7|24,West|7|20-22-24,Environmental swab,Bone cutting machine,Negative,1,True,30.619641,114.256608,30.619641,114.256608,30.619643,114.256617
A58,Env_0058,,2020-01-01,West,7,24,,West|7|24,West|7|24,West|7|20-22-24,Environmental swab,Surface of the door,Negative,1,True,30.619641,114.256608,30.619641,114.256608,30.619643,114.256617
A59,Env_0059,,2020-01-01,West,7,24,,West|7|24,West|7|24,West|7|20-22-24,Environmental swab,Ground,Negative,1,True,30.619641,114.256608,30.619641,114.256608,30.619643,114.256617
A6,Env_0006,,2020-01-01,West,7,19-21,,West|7|19-21,West|7|19-21,West|7|19-21,Environmental swab,Surface of packing bag,Negative,1,True,30.619599,114.256664,30.619599,114.256664,30.619599,114.256664
A60,Env_0060,,2020-01-01,West,7,20-22-24,,West|7|20-22-24,West|7|20-22-24,West|7|20-22-24,Environmental swab,Surface of the door,Negative,1,True,30.619647,114.256635,30.619647,114.256635,30.619643,114.256617
A61,Env_0061,SRR23971510,2020-01-01,West,7,20-22-24,,West|7|20-22-24,West|7|20-22-24,West|7|20-22-24,Environmental swab,Ground,Positive,1,True,30.619647,114.256635,30.619647,114.256635,30.619643,114.256617
A62,Env_0062,,2020-01-01,West,7,16-18,,West|7|16-18,West|7|16-18,West|7|16-18,Environmental swab,Surface of the door,Negative,1,True,30.619664,114.256708,30.619664,114.256708,30.619664,114.256708
A63,Env_0063,SRR23971512,2020-01-01,West,7,16-18,,West|7|16-18,West|7|16-18,West|7|16-18,Environmental swab,Ground,Positive,1,True,30.619664,114.256708,30.619664,114.256708,30.619664,114.256708
A64,Env_0064,,2020-01-01,West,7,11-13,,West|7|11-13,West|7|11-13,West|7|11-13,Environmental swab,Surface of the door,Negative,1,True,30.619627,114.256779,30.619627,114.256779,30.619627,114.256779
A65,Env_0065,,2020-01-01,West,7,11-13,,West|7|11-13,West|7|11-13,West|7|11-13,Environmental swab,Ground,Negative,1,True,30.619627,114.256779,30.619627,114.256779,30.619627,114.256779
A66,Env_0066,,2020-01-01,West,7,12-14,,West|7|12-14,West|7|12-14,West|7|12-14,Environmental swab,Surface of the door,Negative,1,True,30.619677,114.256765,30.619677,114.256765,30.619677,114.256765
A67,Env_0067,,2020-01-01,West,7,12-14,,West|7|12-14,West|7|12-14,West|7|12-14,Environmental swab,Ground,Negative,1,True,30.619677,114.256765,30.619677,114.256765,30.619677,114.256765
A68,Env_0068,,2020-01-01,West,7,10,,West|7|10,West|7|10,West|7|10,Environmental swab,Surface of the door,Negative,1,True,30.619688,114.256808,30.619688,114.256808,30.619688,114.256808
A69,Env_0069,,2020-01-01,West,7,10,,West|7|10,West|7|10,West|7|10,Environmental swab,Ground,Negative,1,True,30.619688,114.256808,30.619688,114.256808,30.619688,114.256808
A7,Env_0007,,2020-01-01,West,7,19-21,,West|7|19-21,West|7|19-21,West|7|19-21,Environmental swab,Surface of the door,Negative,1,True,30.619599,114.256664,30.619599,114.256664,30.619599,114.256664
A70,Env_0070,,2020-01-01,West,7,9,,West|7|9,West|7|9,West|7|9,Environmental swab,Surface of the door,Negative,1,True,30.619636,114.256823,30.619636,114.256823,30.619636,114.256823
A71,Env_0071,,2020-01-01,West,7,9,,West|7|9,West|7|9,West|7|9,Environmental swab,Ground,Negative,1,True,30.619636,114.256823,30.619636,114.256823,30.619636,114.256823
A72,Env_0072,,2020-01-01,West,6,8,,West|6|8,West|6|8,West|6|8,Environmental swab,Surface of the door,Negative,1,True,30.619617,114.25686,30.619617,114.25686,30.619617,114.25686
A73,Env_0073,,2020-01-01,West,6,8,,West|6|8,West|6|8,West|6|8,Environmental swab,Ground,Negative,1,True,30.619617,114.25686,30.619617,114.25686,30.619617,114.25686
A74,Env_0074,,2020-01-01,West,7,1-3,,West|7|1-3,West|7|1-3,West|7|1-3,Environmental swab,Surface of the door,Negative,1,True,30.619659,114.256925,30.619659,114.256925,30.619659,114.256925
A75,Env_0075,,2020-01-01,West,7,1-3,,West|7|1-3,West|7|1-3,West|7|1-3,Environmental swab,Ground,Negative,1,True,30.619659,114.256925,30.619659,114.256925,30.619659,114.256925
A76,Env_0076,,2020-01-01,West,7,2-4,,West|7|2-4,West|7|2-4,West|7|2-4,Environmental swab,Surface of the door,Negative,1,True,30.619711,114.25691,30.619711,114.25691,30.619711,114.25691
A77,Env_0077,,2020-01-01,West,7,2-4,,West|7|2-4,West|7|2-4,West|7|2-4,Environmental swab,Ground,Negative,1,True,30.619711,114.25691,30.619711,114.25691,30.619711,114.25691
A78,Env_0078,,2020-01-01,West,7,X4-X6,,West|7|X4-X6,West|7|X4-X6,West|7|X4-X6,Environmental swab,Surface of the door,Negative,1,True,30.619726,114.256968,30.619726,114.256968,30.619726,114.256968
A79,Env_0079,,2020-01-01,West,7,X4-X6,,West|7|X4-X6,West|7|X4-X6,West|7|X4-X6,Environmental swab,Ground,Negative,1,True,30.619726,114.256968,30.619726,114.256968,30.619726,114.256968
A8,Env_0008,,2020-01-01,West,4,20,,West|4|20,West|4|20,West|4|20,Environmental swab,Cashier,Negative,1,True,30.619419,114.256738,30.61941825,114.256738,30.61941825,114.256738
A80,Env_0080,,2020-01-01,West,7,X3-X5,,West|7|X3-X5,West|7|X3-X5,West|7|X1-X3-X5,Environmental swab,Surface of the door,Negative,1,True,30.619673,114.256983,30.619673,114.256983,30.6196772,114.2569998
A81,Env_0081,,2020-01-01,West,7,X3-X5,,West|7|X3-X5,West|7|X3-X5,West|7|X1-X3-X5,Environmental swab,Ground,Negative,1,True,30.619673,114.256983,30.619673,114.256983,30.6196772,114.2569998
A82,Env_0082,,2020-01-01,West,7,X2-X4,,West|7|X2-X4,West|7|X2-X4,West|7|X2-X4,Environmental swab,Surface of the door,Negative,1,True,30.619732,114.256997,30.619732,114.256997,30.619732,114.256997
A83,Env_0083,,2020-01-01,West,7,X2-X4,,West|7|X2-X4,West|7|X2-X4,West|7|X2-X4,Environmental swab,Ground,Negative,1,True,30.619732,114.256997,30.619732,114.256997,30.619732,114.256997
A84,Env_0084,,2020-01-01,West,7,X1-X3,,West|7|X1-X3,West|7|X1-X3,West|7|X1-X3-X5,Environmental swab,Cashier desk,Negative,1,True,30.61968,114.257011,30.61968,114.257011,30.6196772,114.2569998
A85,Env_0085,,2020-01-01,West,7,X1-X3,,West|7|X1-X3,West|7|X1-X3,West|7|X1-X3-X5,Environmental swab,Ground,Negative,1,True,30.61968,114.257011,30.61968,114.257011,30.6196772,114.2569998
A86,Env_0086,,2020-01-01,West,7,X1-X3,,West|7|X1-X3,West|7|X1-X3,West|7|X1-X3-X5,Environmental swab,Surface of the door,Negative,1,True,30.61968,114.257011,30.61968,114.257011,30.6196772,114.2569998
A87,Env_0087,SRR23971567,2020-01-01,West,4,28,,West|4|28,West|4|28,West|4|28,Environmental swab,Surface of the door,Positive,1,True,30.619363,114.25656,30.619363,114.25656,30.619363,114.25656
A88,Env_0088,SRR23971569,2020-01-01,West,4,28,,West|4|28,West|4|28,West|4|28,Environmental swab,Ground,Positive,1,True,30.619363,114.25656,30.619363,114.25656,30.619363,114.25656
A89,Env_0089,,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Surface of the door,Negative,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A9,Env_0009,,2020-01-01,West,4,20,,West|4|20,West|4|20,West|4|20,Environmental swab,Surface of packing bag,Negative,1,True,30.619419,114.256738,30.61941825,114.256738,30.61941825,114.256738
A90,Env_0090,SRR23971570,2020-01-01,West,4,26,,West|4|26,West|4|26,West|4|26,Environmental swab,Ground,Positive,1,True,30.619371,114.256595,30.619371,114.256595,30.619371,114.256595
A91,Env_0091,,2020-01-01,West,4,30,,West|4|30,West|4|30,West|4|30,Environmental swab,Surface of the door,Negative,1,True,30.619353,114.256522,30.619353,114.256522,30.619353,114.256522
A92,Env_0092,,2020-01-01,West,4,30,,West|4|30,West|4|30,West|4|30,Environmental swab,Ground,Negative,1,True,30.619353,114.256522,30.619353,114.256522,30.619353,114.256522
A93,Env_0093,,2020-01-01,West,4,23,,West|4|23,West|4|23,West|4|23,Environmental swab,Surface of the door,Negative,1,True,30.619353,114.256695,30.619353,114.256695,30.619353,114.256695
A94,Env_0094,,2020-01-01,West,4,23,,West|4|23,West|4|23,West|4|23,Environmental swab,Ground,Negative,1,True,30.619353,114.256695,30.619353,114.256695,30.619353,114.256695
A95,Env_0095,,2020-01-01,West,4,24,,West|4|24,West|4|24,West|4|24,Environmental swab,Surface of the door,Negative,1,True,30.619404,114.256681,30.619404,114.256681,30.619404,114.256681
A96,Env_0096,SRR23971571,2020-01-01,West,4,24,,West|4|24,West|4|24,West|4|24,Environmental swab,Ground,Positive,1,True,30.619404,114.256681,30.619404,114.256681,30.619404,114.256681
A97,Env_0097,,2020-01-01,West,4,22,,West|4|22,West|4|22,West|4|22,Environmental swab,Surface of the door,Negative,1,True,30.619411,114.256708,30.619411,114.256708,30.619411,114.256708
A98,Env_0098,,2020-01-01,West,4,22,,West|4|22,West|4|22,West|4|22,Environmental swab,Ground,Negative,1,True,30.619411,114.256708,30.619411,114.256708,30.619411,114.256708
A99,Env_0099,,2020-01-01,West,4,21,,West|4|21,West|4|21,West|4|21,Environmental swab,Surface of the door,Negative,1,True,30.619357,114.256723,30.619357,114.256723,30.619357,114.256723
B1,Env_0122,,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Cart,Negative,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B10,Env_0131,,2020-01-01,West,11,11-13,,West|11|11-13,West|11|11-13,West|11|11-13,Environmental swab,Cart,Negative,1,True,30.619937,114.256683,30.619937,114.256683,30.619938,114.256686
B11,Env_0132,,2020-01-01,West,11,11-13,,West|11|11-13,West|11|11-13,West|11|11-13,Environmental swab,Inner surface of refrigerator,Negative,1,True,30.619937,114.256683,30.619937,114.256683,30.619938,114.256686
B12,Env_0133,,2020-01-01,West,11,11-13,,West|11|11-13,West|11|11-13,West|11|11-13,Environmental swab,Cashier,Negative,1,True,30.619937,114.256683,30.619937,114.256683,30.619938,114.256686
B13,Env_0134,,2020-01-01,West,15,44,,West|15|44,West|15|44,West|15|44,Environmental swab,Bucket,Negative,1,True,30.620129,114.256173,30.6201288,114.256173,30.6201288,114.256173
B14,Env_0135,,2020-01-01,West,15,44,,West|15|44,West|15|44,West|15|44,Environmental swab,Glove,Negative,1,True,30.620129,114.256173,30.6201288,114.256173,30.6201288,114.256173
B15,Env_0136,,2020-01-01,West,15,44,,West|15|44,West|15|44,West|15|44,Environmental swab,Basket,Negative,1,True,30.620129,114.256173,30.6201288,114.256173,30.6201288,114.256173
B16,Env_0137,,2020-01-01,West,15,44,Reassigned to 44 because I can’t see a distinction between 44 and X44.,West|15|44,West|15|44,West|15|44,Environmental swab,Cashier,Negative,1,True,30.620129,114.256173,30.6201288,114.256173,30.6201288,114.256173
B17,Env_0138,SRR23971572,2020-01-01,West,15,44,Reassigned to 44 because I can’t see a distinction between 44 and X44.,West|15|44,West|15|44,West|15|44,Environmental swab,Scale,Positive,1,True,30.620128,114.256173,30.6201288,114.256173,30.6201288,114.256173
B2,Env_0123,,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Water in fishbowl,Negative,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B3,Env_0124,,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Cashier,Negative,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B4,Env_0125,,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Basket,Negative,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B5,Env_0126,SRR23971573,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Ground,Positive,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B6,Env_0127,,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Knief,Negative,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B7,Env_0128,,2020-01-01,West,5,6-8,,West|5|6-8,West|5|6-8,West|5|6-8,Environmental swab,Fishbow,Negative,1,True,30.619542,114.256901,30.619542,114.256901,30.619542,114.256901
B8,Env_0129,,2020-01-01,West,11,11,,West|11|11,West|11|11,West|11|11-13,Environmental swab,Cutting machine,Negative,1,True,30.619942,114.256698,30.619942,114.256698,30.619938,114.256686
